SN2013fw 2MASS21135015+1336324
SN2013fw 2MASS21135026+1333333
SN2013fw 2MASS21135078+1334114
SN2013fw 2MASS21135150+1335274
SN2013fw 2MASS21135268+1336076
SN2013fw 2MASS21135282+1335269
SN2013fw 2MASS21135298+1333355
SNhunt175 2MASS15191957+2053244
SNhunt175 2MASS15192067+2053326
SNhunt175 2MASS15192101+2055228
SNhunt175 2MASS15192778+2054319
SNhunt175 2MASS15192813+2052186
SNhunt175 2MASS15192932+2051524
SNhunt175 2MASS15193040+2052315
SNhunt175 2MASS15193164+2055027
SNhunt175 2MASS15193178+2053006
SNhunt175 2MASS15193302+2054008
SNhunt206 2MASS01583737+0819473
SNhunt206 2MASS01583809+0820382
SNhunt206 2MASS01583882+0820216
SNhunt206 2MASS01584513+0821334
SNhunt206 2MASS01585056+0819564
SNhunt206 2MASS01585080+0821437
SNhunt206 2MASS01585085+0819420
SNhunt206 2MASS01585102+0820594
iPTF13dge 2MASS05033049+0132576
iPTF13dge 2MASS05033130+0133109
iPTF13dge 2MASS05033211+0132228
iPTF13dge 2MASS05033318+0132235
iPTF13dge 2MASS05033804+0133016
iPTF13dge 2MASS05034373+0132526
iPTF13dge 2MASS05034465+0134231
iPTF13dge 2MASS05034519+0135111
iPTF13dkj 2MASS23084742+2003122
iPTF13dkj 2MASS23084927+2003397
iPTF13dkj 2MASS23084946+2005082
iPTF13dkj 2MASS23085050+2006141
iPTF13dkj 2MASS23085261+2003340
iPTF13dkj 2MASS23085433+2005577
iPTF13dkj 2MASS23085480+2005331
iPTF13dkj 2MASS23085551+2002228
iPTF13dkj 2MASS23085770+2006036
iPTF13dkj 2MASS23085788+2004127
iPTF13dkj 2MASS23085814+2002356
iPTF13dkj 2MASS23085869+2006049
iPTF13dkj 2MASS23085913+2004205
iPTF13dkj 2MASS23090013+2003422
iPTF13dkl 2MASS23445576+0323588
iPTF13dkl 2MASS23445822+0325271
iPTF13dkx 2MASS01204628+0320557
iPTF13dkx 2MASS01204775+0319187
iPTF13dkx 2MASS01205658+0322007
iPTF13dkx 2MASS01205776+0321292
iPTF13ebh 2MASS02215138+3315579
iPTF13ebh 2MASS02215284+3316073
iPTF13ebh 2MASS02215302+3316411
iPTF13ebh 2MASS02215328+3315295
iPTF13ebh 2MASS02215630+3316108
iPTF13ebh 2MASS02220130+3317322
iPTF13ebh 2MASS02220163+3315028
iPTF13ebh 2MASS02220341+3317225
iPTF13ebh 2MASS02220604+3314498
iPTF13ebh 2MASS02220604+3316455
iPTF13ebh 2MASS02220832+3317572
